lambda-u utility-finmean-conloop
0.0 9.74165453978942
0.1 9.900683619223711
0.2 10.405974131740457
0.3 11.005789316565552
0.4 11.634940352692869
0.5 12.276248082227756
0.6 12.923658713140922
0.7 13.574545073588304
0.8 14.22759279784919
0.9 14.882074003450859
1.0 15.537553841693974
1.0 2.8916177872995457
0.9 3.516900362787828
0.8 4.141184305634671
0.7 4.764034767140722
0.6 5.384723864833271
0.5 6.0019372329916045
0.4 6.61304769977166
0.3 7.212001473144139
0.2 7.781619395214403
0.1 8.25671264497632
0.0 8.385544461655774
