lambda-u utility-finmean-conloop
0.0 9.086632374658432
0.1 8.840821603591744
0.2 8.81889492439122
0.3 8.848193110115629
0.4 8.890601977902264
0.5 8.937975027293135
0.6 8.98772239904816
0.7 9.038782363304676
0.8 9.090642370058863
0.9 9.143025417352112
1.0 9.19576892513765
1.0 3.049457524831951
0.9 3.6342842531074147
0.8 4.218750520890577
0.7 4.802693748134687
0.6 5.385836932881119
0.5 5.967667525126062
0.4 6.547123795006855
0.3 7.121615883283412
0.2 7.682997289497741
0.1 8.193153830787141
0.0 8.47942628021038
