lambda-u utility-finmean-conloop
0.0 5.442693916570576
0.1 5.430724741329614
0.2 5.419715513260604
0.3 5.409718048994843
0.4 5.4007752446014585
0.5 5.392918670511044
0.6 5.386166654993089
0.7 5.380523113689121
0.8 5.375977294001698
0.9 5.372504472323076
1.0 5.370067501434395
1.0 4.852915763488005
0.9 4.863392800156483
0.8 4.872833986035017
0.7 4.88120217390476
0.6 4.888472640157951
0.5 4.894634632197155
0.4 4.899692065663899
0.3 4.903663268827676
0.2 4.9065798121190785
0.1 4.908484591607223
0.0 4.909429423923424
