lambda-u utility-finmean-conloop
0.0 4.844966616790142
0.1 4.4216417218626
0.2 3.9983468422401
0.3 3.575094516432689
0.4 3.1519053320281194
0.5 2.7288155313370934
0.6 2.3058950609550304
0.7 1.8832970828740525
0.8 1.4614233014129066
0.9 1.0416315564404683
1.0 0.6292633815186108
1.0 0.5879239277465089
0.9 0.9843546239594593
0.8 1.3733617501218292
0.7 1.7602868397954914
0.6 2.1464877328493217
0.5 2.5323661336020677
0.4 2.9180752040458473
0.3 3.3036848907760876
0.2 3.689231436103484
0.1 4.074735427615791
0.0 4.460209403823056
